time_day,hour,generation_pv,consumption,surplus,grid consumption,use_power_pv1,use_power_grid1,battery_stat1,en_battery_grid1,en_battery_pv1,en_dump1
11.0,4379.0,2940.076919808001,5318.373055131239,0.0,0.0,2940.076919808001,2378.296135323238,122.04274400450595,0.0,0.0,0.0
12.0,4380.0,3168.6926745600003,5518.594158383238,0.0,0.0,3168.6926745600003,2349.901483823238,122.04274400450595,0.0,0.0,0.0
13.0,4381.0,3111.1622277120005,9660.66823190898,0.0,0.0,3111.1622277120005,6549.506004196979,122.04274400450595,0.0,0.0,0.0
14.0,4382.0,1464.2988021760002,14065.53250345297,0.0,6744.0384925729695,1464.2988021760002,12601.233701276971,122.04274400450595,0.0,0.0,0.0
15.0,4383.0,1730.7327098880007,6945.169519053736,0.0,0.0,1730.7327098880007,5214.436809165735,122.04274400450595,0.0,0.0,0.0
16.0,4384.0,918.8137799680004,7958.7888542669825,0.0,3364.7199544269806,918.8137799680004,7039.975074298982,122.04274400450595,0.0,0.0,0.0
17.0,4385.0,153.012916224,8121.468500659233,0.0,7356.403919539232,153.012916224,7968.455584435233,122.04274400450595,0.0,0.0,0.0
18.0,4386.0,425.0358784,6482.158217783486,0.0,4356.978825783486,425.0358784,6057.122339383486,122.04274400450595,0.0,0.0,0.0
19.0,4387.0,278.716440576,6394.561485110737,0.0,5000.979282230736,278.716440576,6115.845044534736,122.04274400450595,0.0,0.0,0.0
20.0,4388.0,0.0,14027.99104659322,0.0,14027.99104659322,0.0,14027.99104659322,122.04274400450595,0.0,0.0,0.0
21.0,4389.0,0.0,11287.464695831475,0.0,11287.464695831475,0.0,11287.464695831475,122.04274400450595,0.0,0.0,0.0
22.0,4390.0,0.0,9397.878033890727,0.0,9397.878033890727,0.0,9397.878033890727,122.04274400450595,0.0,0.0,0.0
23.0,4391.0,0.0,6131.771287092487,0.0,6131.771287092487,0.0,6131.771287092487,122.04274400450595,0.0,0.0,0.0
24.0,4392.0,0.0,6845.058967427735,0.0,6845.058967427735,0.0,6845.058967427735,122.04274400450595,0.0,0.0,0.0
1.0,4393.0,0.0,3353.703479470993,0.0,3353.703479470993,0.0,3353.703479470993,122.04274400450595,0.0,0.0,0.0
2.0,4394.0,0.0,2715.498712855244,0.0,2715.498712855244,0.0,2715.498712855244,122.04274400450595,0.0,0.0,0.0
3.0,4395.0,0.0,2540.3052475097443,0.0,2540.3052475097443,0.0,3940.3052475097443,1522.042744004506,1400.0,0.0,0.0
4.0,4396.0,0.0,2677.957255995494,0.0,2677.957255995494,0.0,4077.957255995494,2922.042744004506,1400.0,0.0,0.0
5.0,4397.0,0.0,2502.763790649995,0.0,2502.763790649995,0.0,1080.721046645489,1500.0,0.0,0.0,0.0
6.0,4398.0,163.82288384000003,2552.8190664629947,0.0,1733.7046472629945,163.82288384000003,2388.9961826229946,1500.0,0.0,0.0,0.0
7.0,4399.0,690.8004382720001,2440.1946958837448,0.0,0.0,690.8004382720001,1749.3942576117447,1500.0,0.0,0.0,0.0
8.0,4400.0,1333.5751690240004,4066.9911598062417,0.0,0.0,1333.5751690240004,2733.4159907822414,1500.0,0.0,0.0,0.0
9.0,4401.0,1980.3325194240006,7983.816492173484,0.0,0.0,1980.3325194240006,6003.483972749484,1500.0,0.0,0.0,0.0
10.0,4402.0,2544.023802880001,7132.876803352486,0.0,0.0,2544.023802880001,4588.853000472485,1500.0,0.0,0.0,0.0
11.0,4403.0,2955.204180992001,5130.665770832489,0.0,0.0,2955.204180992001,2175.461589840488,1500.0,0.0,0.0,0.0
12.0,4404.0,3220.399795200001,5468.538882570239,0.0,0.0,3220.399795200001,2248.1390873702385,1500.0,0.0,0.0,0.0
13.0,4405.0,3254.5700024320013,10261.331541664978,0.0,0.0,3254.5700024320013,7006.761539232977,1500.0,0.0,0.0,0.0
14.0,4406.0,3119.227869184,13402.300098930722,0.0,0.0,3119.227869184,10283.072229746722,1500.0,0.0,0.0,0.0
15.0,4407.0,2596.567608320001,5919.036364887237,0.0,0.0,2596.567608320001,3322.468756567236,1500.0,0.0,0.0,0.0
16.0,4408.0,2117.81656576,6394.561485110737,0.0,0.0,2117.81656576,4276.744919350736,1500.0,0.0,0.0,0.0
17.0,4409.0,1445.8917365759999,5393.455968850739,0.0,0.0,1445.8917365759999,3947.564232274739,1500.0,0.0,0.0,0.0
18.0,4410.0,1006.7660861440002,4692.6821074687405,0.0,0.0,1006.7660861440002,3685.9160213247405,1500.0,0.0,0.0,0.0
19.0,4411.0,395.1494973440001,6807.5175105679855,0.0,4831.770023847985,395.1494973440001,6412.368013223985,1500.0,0.0,0.0,0.0
20.0,4412.0,0.0,11600.310169662724,0.0,11600.310169662724,0.0,11600.310169662724,1500.0,0.0,0.0,0.0
21.0,4413.0,0.0,9422.90567179723,0.0,9422.90567179723,0.0,9422.90567179723,1500.0,0.0,0.0,0.0
22.0,4414.0,0.0,8759.673267274982,0.0,8759.673267274982,0.0,8759.673267274982,1500.0,0.0,0.0,0.0
